C,Paso,Key,Issue Type,Status,Priority,Summary,Description,Reporter,Assignee,Fecha del d¡a,Fecha de creaci¢n (Created),Fecha de inicio,D¡as Transcurridos al d¡a,Fecha prometida  vs NS,Fecha prometida   (Due Date),D¡as retraso vs Fecha prometida NS,D¡as retraso vs Fecha prometida (Due Date),D¡as en Diagn¢stico,Fecha de cierre (Resolved),Cumpli¢ NS,Cumpli¢ FP,D¡as efectivos,Labels,Nivel de servicio,Fecha reincidencia 1,Fecha reincidencia 2,Fecha reincidencia 3,Fecha reincidencia 4,Sow3,Fecha autorizaci¢n,D¡as en Autorizaci¢n
,Q2,BXMPRJ-1113,Question,Investigating,Medium,Complemento del reporte Cargos y abonos especiales a clientes (JCAEW100),"El informe ya existe en TAS y se requiere complementar con los siguientes campos: 

Clave promotor: Se refiere a la clave del promotor que tiene asignada la cuenta. 

Nombre del Promotor: Se refiere al nombre del promotor que tiene asignada la cuenta. 

Regional: Se refiere a la regional a la que pertenece el promotor que tiene asignada la cuenta 

Tipo de contrato: Discrecional o No discrecional. 

Perfil de Inversi¢n: Se refiere al perfil de inversi¢n del cliente. 

Comisi¢n por Servicios Inversi¢n: Debido a que el reporte contiene diversos cargos y abonos, se solicita identificar las comisiones que se le cobran a los clientes en la prestaci¢n de 

Servicios de Inversi¢n. Las opciones son ""S¡"" o ""No"". 

Empleado: Se deber  identificar si el cliente es empleado de la Casa de Bolsa, Las opciones son ""S¡"" o ""No "" 

% Cobro: En el caso de que las comisiones se cobren bajo un porcentaje deber  indicarse en esta columna . 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,33,,No Cumpli¢,Sin Fecha,33,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1112,Question,Investigating,Medium,Complemento del Rep. De reportos vigentes (DREPW110),"Reporte que existe en Tas, se requiere complementar con los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Tipo de Valor: Se refiere al tipo de valor seg£n el cat logo de emisoras registradas en TAS 

Servicio: Se refiera al servicio por el cual se realiz¢ la operaci¢n. 

Perfil de Inversi¢n: Se refiere al perfil de inversi¢n del cliente. 

MGA: Se refiere al MGA del cliente. 

Sofisticado: Se refiere a si el cliente tiene la marca de cliente sofisticado, las opciones son ""S¡"" ""No"". 

Institucional: Se refiere a si el cliente tiene la marca de Inversionista Institucional, las opciones son ""S¡"" ""No"". 

Asesor: Se refiere al nombre del Asesor Independiente en el caso de que el cliente tenga contratado a alguno. 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,33,,No Cumpli¢,Sin Fecha,33,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1111,Question,Investigating,Medium,Complemento del Listado de ¢rdenes de Mesa de Dinero (DORDL001),"El informe ya existe en TAS y se requiere complementar con los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Servicio: Es el servicio por el cual se realiz¢ la operaci¢n. 

Perfil de Inversi¢n: Se refiere al perfil de inversi¢n del cliente. 

MGA: Se refiere al MGA del cliente. 

Sofisticado: Se refiere a si el cliente tiene la marca de cliente sofisticado, las opciones son ""S¡"" ""No"". 

Institucional: Se refiere a si el cliente tiene la marca de Inversionista Institucional, las opciones son ""S¡"" ""No"". 

Asesor: Se refiere al nombre del Asesor Independiente en el caso de que el cliente tenga contratado a alguno. 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,-1,Sin Fecha,33,02/02/2015,Cumpli¢,Sin Fecha,19,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1110,Question,Investigating,Medium,Complemento del Rep. Valuaci¢n ordenes x Asignar (DORDW230),"Reporte existente en Tas, se requiere complementar con los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Tipo de Valor: Se refiere al tipo de valor seg£n el cat logo de emisoras registradas en el mismo sistema TAS 

Servicio: Servicio por el cual se realiz¢ la operaci¢n. 

Perfil de Inversi¢n: Es el perfil de inversi¢n del cliente. 

MGA: Se refiere al MGA del cliente. 

Sofisticado: Se refiere a si el cliente tiene la marca de cliente sofisticado, las opciones son ""S¡"" ""No"". 

Institucional: Se refiere a si el cliente tiene la marca de Inversionista Institucional, las opciones son ""S¡"" ""No"". 

Asesor: Se refiere al nombre del Asesor Independiente en el caso de que el cliente tenga contratado a alguno. 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,-5,Sin Fecha,33,30/01/2015,Cumpli¢,Sin Fecha,15,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1109,Question,Investigating,Medium,Complemento del Rep. Diario de operaci¢n (DOPEW100),"Este reporte ya existe en Tas y solo se requiere complementar con los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Servicio: Se refiera al servicio por el cual se realiz¢ la operaci¢n. 

Perfil de Inversi¢n: Se refiere al perfil de inversi¢n del cliente. 

MGA: Se refiere al MGA del cliente. 

Sofisticado: Se refiere a si el cliente tiene la marca de cliente sofisticado, las opciones son ""S¡"" ""No"". 

Institucional: Se refiere a si el cliente tiene la marca de Inversionista Institucional, las opciones son ""S¡"" ""No"". 

Asesor: Se refiere al nombre del Asesor Independiente en el caso de que el cliente tenga contratado a alguno. 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,0,Sin Fecha,33,03/02/2015,Cumpli¢,Sin Fecha,20,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1108,Question,Investigating,Medium,Complemento del Rep. De Operaciones (FOPEW100),"El reporte que se detalla ya existe en el sistema TAS, se solicita adicionar el mismo reporte con los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Clave promotor: Clave del promotor que tiene asignada la cuenta. 

Nombre del Promotor: Nombre del promotor que tiene asignada la cuenta. 

Regional: Es la Regional a la que pertenece el promotor que tiene asignada la cuenta 

Servicio: Es el servicio por el cual se realiz¢ la operaci¢n. 

Perfil de Inversi¢n: Es el perfil de inversi¢n del cliente. 

MGA: Es la clave del MGA del cliente, depende del perfil del mismo cliente. 

Sofisticado: Se refiere a si el cliente tiene la marca de cliente sofisticado, las opciones son ""S¡"" ""No"". 

Institucional: Se refiere a si el cliente tiene la marca de Inversionista Institucional, las opciones son ""S¡"" ""No"". 

Asesor: Se refiere al nombre del Asesor Independiente en el caso de que el cliente tenga contratado a alguno. 
",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,0,Sin Fecha,33,03/02/2015,Cumpli¢,Sin Fecha,20,CICLO4,1,,,,,,,
,Q2,BXMPRJ-1107,Question,Investigating,Medium,Complemeto del reporte Aplicaci¢n de Traspasos GTRAL001,"El reporte que se detalla ya existe en el sistema TAS, se solicita adicionar en el mismo reporte los siguientes campos: 

Tipo de contrato: Discrecional o No discrecional. 

Servicios: Se refiere a todos los servicios de inversi¢n que el cliente tiene contratados con la Casa de Bolsa 

Fecha de Ajuste a perfil: Corresponde a lo establecido en art¡culo 8 de la Circular de pr cticas de venta, en donde se establece que se deben identificar los Valores o Instrumentos 
financieros derivados de la cartera que se recibe de otras Entidades Financieras o que no se hubieran producido por el servicio de Asesor¡a de inversiones realizada por la propia Entidad Financiera. Esta fecha se establece por pol¡tica interna por lo que deber  ser parametrizable y tener su respectivo mantenimiento. 

Clave promotor: Se refiere a la clave del promotor que tiene asignada la cuenta. 

Nombre del Promotor: Se refiere al nombre del promotor que tiene asignada la cuenta. 

Regional: Se refiere a la regional a la que pertenece el promotor que tiene asignada la cuenta 

Perfil de Inversi¢n: Se refiere al perfil de inversi¢n del cliente que recibi¢ los t¡tulos provenientes del traspaso.",Cesar Guzm n,Gerardo Gomez,16/02/2015,14/01/2015,03/02/2015, 14 ,04/02/2015,,0,Sin Fecha,33,03/02/2015,Cumpli¢,Sin Fecha,20,CICLO4,1,,,,,,,
1,Q3,BXMPRJ-1102,Question,Delivered,Medium,"Contraparte ""000860"" regulatorio CVT","En el reporte regulatorio CTV la contraparte ""000860"" (Persona moral residente en el extranjero) es erronea, debiendo ser ""000820"" (Persona f¡sica) o ""000830"" (Persona moral) seg£n sea el caso.",Erick V zquez,Arturo Saldivar,16/02/2015,13/01/2015,09/02/2015, 8 ,10/02/2015,09/02/2015,6,7,34,,,,34,CICLO4,1,,,,,,,
,Q3,BXMPRJ-1102,Question,In Progress,Medium,"Contraparte ""000860"" regulatorio CVT","En el reporte regulatorio CTV la contraparte ""000860"" (Persona moral residente en el extranjero) es erronea, debiendo ser ""000820"" (Persona f¡sica) o ""000830"" (Persona moral) seg£n sea el caso.",Erick V zquez,Carmen M‚ndez,16/02/2015,13/01/2015,03/02/2015, 14 ,04/02/2015,09/02/2015,5,0,34,09/02/2015,,,26,CICLO4,1,,,,,,,
1,Q3,BXMPRJ-1101,Question,In Progress,Medium,Incluir Corro en regulatorios CVT y REPORTOS,"El reporte regulatorio de reportos no esta tomando en cuenta el corro mediante el cual se pactan las operaciones de reporto, le debe ser asignada una clave de acuerdo al catalogo anexo. 
Cabe aclarar que segun la matr¡z y lista de ordenes de mercado en la cual se aprecia que dicha operacion se realiz¢ mediante ""LINCE"" por lo cual deber¡a incluir la clave 50 en el layout pero el campo aparece vac¡o.",Erick V zquez,Antonio Laija Olmedo,16/02/2015,13/01/2015,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,34,,,,34,CICLO4,1,,,,,,,
1,Q1,BXMPRJ-1095,Question,Delivered,Medium,Realizar proceso autom tico de carga para operaciones fecha valor de mercado de dinero,"Se detecto que para los procesos de carga no existe ning£n proceso autom tico para realizar el mismo y en la £ltima carga hubo mas de 40 operaciones de fecha valor (archivo anexo), el proceso se solicita ya que de otra manera retrasa el proceso de carga al tener que capturarse a mano todas estas operaciones. 

Saludos 


Antonio",Antonio Laija Olmedo,Antonio Laija Olmedo,16/02/2015,13/01/2015,09/02/2015, 7 ,10/02/2015,,6,Sin Fecha,34,,,,34,MIGRACION_4,1,,,,,,,
,Q1,BXMPRJ-1095,Question,Open,Medium,Realizar proceso autom tico de carga para operaciones fecha valor de mercado de dinero,"Se detecto que para los procesos de carga no existe ning£n proceso autom tico para realizar el mismo y en la £ltima carga hubo mas de 40 operaciones de fecha valor (archivo anexo), el proceso se solicita ya que de otra manera retrasa el proceso de carga al tener que capturarse a mano todas estas operaciones. 

Saludos 


Antonio",Antonio Laija Olmedo,Antonio Laija Olmedo,16/02/2015,13/01/2015,03/02/2015, 14 ,04/02/2015,,5,Sin Fecha,34,09/02/2015,,,27,MIGRACION_4,1,,,,,,,
,Q1,BXMPRJ-1086,Question,Open,Medium,"Apertura de Mercado de Dinero, conexion host to host, como parte del ciclo 5 de cargas","En la apertura de mercado envia mensaje de error al intentar conectarse a Host to Host. 
",Francisco Morales L¢pez,Gerardo Tenopala,16/02/2015,10/01/2015,03/02/2015, 14 ,04/02/2015,09/02/2015,12,7,37,16/02/2015,,,37,ciclo_5,1,,,,,,,
,Q6,BXMPRJ-1020,Question,Client Response Provided,High,Error Interfaz ECC p¢liza diaria SAP (SI),"Se intent¢ correr el proceso de Interfaz ECC, para Soc.Inv.(documentos preliminares de carga), sin embargo no se pudo realizar por falta de Centros de Costos y Ordenes Internas, las cuales ya hab¡a configurado el proveedor de TAS, sin esta informaci¢n no se puede contabilizar. 
Se anexa evidencia. 
",Jocelyn Vazquez,Gerardo Gomez,16/02/2015,09/12/2014,03/02/2015, 14 ,04/02/2015,05/02/2015,9,8,69,13/02/2015,,,66,PruebasD3,1,,,,,,,
1,Q1,BXMPRJ-1006,Question,Open,High,INCIDENCIA EN SOCIEDADES DE INVERSION,"Se presentan modificaciones en el ambiente .31 en el modulo de Sociedades de Inversi¢n. 
1.- La informaci¢n que actualmente se encuentra en el ambiente .31, presenta modificaciones, la valuaci¢n es incorrecta contablemente se esta registrando una Plus/minus Val, cuando deberia de registrarse un Valor de Mercado el cual ya se hab¡a determinado con Arturo como deberia de ser el registro de estas valuaciones, cabe mencionar que hasta el d¡a 28.11.2014 se estaba valuando correctamente tomando el Valor de Mercado (Anexo evidencia) 
2.- Se detectaron diferencia entre el reporte operativo vs polizas contables por $25,011.22 , los mismo que corresponden a operaciones Fecha Valor(Anexo Evidencia) 
3.- Incremento de Emisoras en el Ambiente .31, que es solo de contabilidad en las validaciones efectuadas por el  rea solo se tenia 6 y al d¡a de hoy 04.12.2014 se tienen 14, de las cuales no se habia efectuado la parametrizacion y no se presentan MNEMONICOS , ¨Es correcto que no se presenten Mnemonicos, sin que el  rea de contabilidad haya asociado estas cuentas?",Jocelyn Vazquez,Arturo Saldivar,16/02/2015,04/12/2014,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,74,,,,74,PruebasD1,1,,,,,,,
c,Q4,BXMPRJ-928,Question,Closed,Medium,SEGURIDAD EN EL SISTEMA,"ME PERMITE VER CLIENTES QUE NO PERTENECEN A MI DIVISION (EN AREA METROPOLITANA) Y CAPTURARLES OPERACIONES. 
SE PROBO CON UN CLIENTE DE MONTERREY Y NO ME DEJA VERLO, LO CUAL ES CORRECTO. 
SE PROBO CON UN CLIENTE DE PUEBLA Y SI ME DEJO CONSULTARLO Y OPERARLO.",Ximena Roldan,Ximena Roldan,16/02/2015,13/11/2014,03/02/2015, 14 ,04/02/2015,,2,Sin Fecha,95,06/02/2015,,,84,"CICLO4, PruebasD4",1,,,,,,,
,Q5,BXMPRJ-894,Question,Failed Test,Medium,Desarrollar la Convalidaci¢n de la Asignaci¢n de precios de t¡tulos M.N. Operaciones Vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna B a la I de la pesta¤a ""AP3_OpVig A_PrecioMXN0714""",Veronica Angeles,Gerardo Tenopala,16/02/2015,06/11/2014,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,102,16/02/2015,,,102,CICLO4,1,,,,,,,
,Q5,BXMPRJ-889,Question,Failed Test,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de T¡tulos Moneda Nacional Operaciones Vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna B a la I de la pesta¤a ""CL3 Cl_Cont_OpVig_MXN0714"" 
",Veronica Angeles,Gerardo Tenopala,16/02/2015,06/11/2014,03/02/2015, 14 ,04/02/2015,,12,Sin Fecha,102,16/02/2015,,,102,CICLO4,1,16/02/2015,,,,,,
1,Q4,BXMPRJ-833,Question,Delivered,Medium,Layout Signar FECHAS VALOR,LAS COMPRAS Y VENTAS FECHA VALOR NO CUADRAN EN TAS CON RESPECTO A PRODUCCION,Javier Hern ndez,German Gomez,16/02/2015,23/10/2014,13/02/2015, 3 ,14/02/2015,11/02/2015,2,5,116,,,,116,"PruebasD4, ciclo4",1,,,,,,,
,Q4,BXMPRJ-833,Question,In Progress,Medium,Layout Signar FECHAS VALOR,LAS COMPRAS Y VENTAS FECHA VALOR NO CUADRAN EN TAS CON RESPECTO A PRODUCCION,Javier Hern ndez,Alejandra Ivonne Gonz lez Venancio,16/02/2015,23/10/2014,03/02/2015, 14 ,04/02/2015,11/02/2015,9,2,116,13/02/2015,,,113,"PruebasD2, ciclo4",1,,,,,,,
1,Q4,BXMPRJ-832,Question,Delivered,Medium,layout SIGNAR cambios,la posicion de las divisas que son mismo dia en el layout de Signar estan regsitradas como 24 horas.,Javier Hern ndez,German Gomez,16/02/2015,23/10/2014,13/02/2015, 3 ,14/02/2015,11/02/2015,2,5,116,,,,116,"CICLO4, PruebasD2",1,,,,,,,
,Q4,BXMPRJ-832,Question,Delivered,Medium,layout SIGNAR cambios,la posicion de las divisas que son mismo dia en el layout de Signar estan regsitradas como 24 horas.,Javier Hern ndez,Alejandra Ivonne Gonz lez Venancio,16/02/2015,23/10/2014,03/02/2015, 14 ,04/02/2015,11/02/2015,9,2,116,13/02/2015,,,113,"CICLO4, PruebasD2",1,,,,,,,
1,Q4,BXMPRJ-793,Question,Failed Test,Medium,Mesa de Control de Pasivos_Pr cticas de Venta_163_Lista Tipos de Servicio,"Adjunto en imagen conceptos que deben revisarse con TAS Respecto a el cat logo de Tipos de Servicios; ya que no considero que sean tipos de servicio, mas bien se tratan de marcas que si deben existir pero no como servicios de inversi¢n",Cesar Guzm n,Gerardo Gomez,16/02/2015,20/10/2014,16/02/2015, 0 ,17/02/2015,05/02/2015,0,11,119,,,,119,"MIGRACION_4, PruebasD3",1,16/02/2015,,,,,,
,Q4,BXMPRJ-793,Question,Delivered,Medium,Mesa de Control de Pasivos_Pr cticas de Venta_163_Lista Tipos de Servicio,"Adjunto en imagen conceptos que deben revisarse con TAS Respecto a el cat logo de Tipos de Servicios; ya que no considero que sean tipos de servicio, mas bien se tratan de marcas que si deben existir pero no como servicios de inversi¢n",Cesar Guzm n,Gerardo Gomez,16/02/2015,20/10/2014,03/02/2015, 14 ,04/02/2015,05/02/2015,12,11,119,16/02/2015,,,119,"MIGRACION_4, PruebasD3",1,16/02/2015,,,,,,
1,Q4,BXMPRJ-231,Question,In Progress,Medium,"SI FALTA ALGéN PRECIO DE LOS FONDOS QUE DISTRIBUYE CB BX+, SOLICITAN QUE NO ABRA EL FONDO EL SIGUIENTE DÖA HµBIL HASTA QUE EXISTA EL PRECIO","Solicita BX* que en caso de no recibir un precio de los fondos que hoy distrubuye la Casa de Bolsa, el Sistema TAS no permita abrir el fondo en cuesti¢n hasta que no se se suba el precio al sistema, generalmente esta situaci¢n se presenta frecuentemente y necesitan que consideremos esta situaci¢n en el cierre y aperura del m¢dulo de FONDOS, se les informo que actualmente el Sistema TAS no permite el cierre del m¢dulo si no cargan los precios de los fondos que hoy distribuyen. 

Les comparto los correos involucrados con el tema, 

Quedo pendiente. 

Saludos, 
Jos‚ Arturo Saldivar 
FSS & TAS 

__________________________________________________________________________________________________________________________________ 
De: Margarita Arellano Reyes [mailto:marellano@vepormas.com.mx] 
Asunto: RV: REENVIO PRECIOS XLS 28-05-14 INCURSIàN PRECIO SAURORT 

Arturo, 

Me puedes indicar que har¡amos en TAS , para este escenario en el cual la operadora de sociedades de inversi¢n no reporto el precio en el d¡a en que se ten¡a que cerrar una operaci¢n de fondos, como ves en el texto , se report¢ al d¡a siguiente 

Quedo pendiente 
___________________________________________________________________________________________________________________________________ 
De: Juan Carlos Fernandez Hernandez [mailto:jfernandez@vepormas.com.mx] 
Enviado el: Thursday, 29 de May de 2014 11:29 a.m. 
Para: Margarita Arellano Reyes; Jesus Villase¤or Cazares; arodriguez@vepormas.com.mx 
CC: 'Valores Ve por Mas'; agutierrez@vepormas.com.mx; mmendeza@vepormas.com.mx; rhernandez@vepormas.com.mx; masanchez@vepormas.com.mx; ahernandez@vepormas.com.mx 
Asunto: RV: REENVIO PRECIOS XLS 28-05-14 INCURSIàN PRECIO SAURORT 

ESTIMADOS, ACABO DE MODIFICAR EL PRECIO DEL SAURORT, YA QUE EL QUE LLEGO AYER POR LA TARDE NOCHE, EL PRECIO ESTABA EN CEROS, ME ACABAN DE ENVÖAR EL PRECIO CORRECTO (1.015157). 

AYER HUBO COMPRA PARA EL CLIENTE 518192, POR LO QUE HAY QUE REPORCESAR PARA QUE ESTE FONDO SE CIERRE Y SE ASIGE DE FORMA CORRECTA. 




",Arturo Saldivar,Juan Carlos Fern ndez,16/02/2015,04/06/2014,09/02/2015, 7 ,10/02/2015,05/02/2015,6,11,258,,,,258,"Gap, PruebasD3",1,,,,,,,
,Q4,BXMPRJ-231,Question,Delivered,Medium,"SI FALTA ALGéN PRECIO DE LOS FONDOS QUE DISTRIBUYE CB BX+, SOLICITAN QUE NO ABRA EL FONDO EL SIGUIENTE DÖA HµBIL HASTA QUE EXISTA EL PRECIO","Solicita BX* que en caso de no recibir un precio de los fondos que hoy distrubuye la Casa de Bolsa, el Sistema TAS no permita abrir el fondo en cuesti¢n hasta que no se se suba el precio al sistema, generalmente esta situaci¢n se presenta frecuentemente y necesitan que consideremos esta situaci¢n en el cierre y aperura del m¢dulo de FONDOS, se les informo que actualmente el Sistema TAS no permite el cierre del m¢dulo si no cargan los precios de los fondos que hoy distribuyen. 

Les comparto los correos involucrados con el tema, 

Quedo pendiente. 

Saludos, 
Jos‚ Arturo Saldivar 
FSS & TAS 

__________________________________________________________________________________________________________________________________ 
De: Margarita Arellano Reyes [mailto:marellano@vepormas.com.mx] 
Asunto: RV: REENVIO PRECIOS XLS 28-05-14 INCURSIàN PRECIO SAURORT 

Arturo, 

Me puedes indicar que har¡amos en TAS , para este escenario en el cual la operadora de sociedades de inversi¢n no reporto el precio en el d¡a en que se ten¡a que cerrar una operaci¢n de fondos, como ves en el texto , se report¢ al d¡a siguiente 

Quedo pendiente 
___________________________________________________________________________________________________________________________________ 
De: Juan Carlos Fernandez Hernandez [mailto:jfernandez@vepormas.com.mx] 
Enviado el: Thursday, 29 de May de 2014 11:29 a.m. 
Para: Margarita Arellano Reyes; Jesus Villase¤or Cazares; arodriguez@vepormas.com.mx 
CC: 'Valores Ve por Mas'; agutierrez@vepormas.com.mx; mmendeza@vepormas.com.mx; rhernandez@vepormas.com.mx; masanchez@vepormas.com.mx; ahernandez@vepormas.com.mx 
Asunto: RV: REENVIO PRECIOS XLS 28-05-14 INCURSIàN PRECIO SAURORT 

ESTIMADOS, ACABO DE MODIFICAR EL PRECIO DEL SAURORT, YA QUE EL QUE LLEGO AYER POR LA TARDE NOCHE, EL PRECIO ESTABA EN CEROS, ME ACABAN DE ENVÖAR EL PRECIO CORRECTO (1.015157). 

AYER HUBO COMPRA PARA EL CLIENTE 518192, POR LO QUE HAY QUE REPORCESAR PARA QUE ESTE FONDO SE CIERRE Y SE ASIGE DE FORMA CORRECTA. 




",Arturo Saldivar,Juan Carlos Fern ndez,16/02/2015,04/06/2014,05/02/2015, 11 ,06/02/2015,05/02/2015,2,4,258,09/02/2015,,,250,"Gap, PruebasD3",1,,,,,,,
